13105L|52.7031106|-6.955867599999999|ZZZ
13118U|53.3418261|-7.6046376|9C5J89RW+P4
13125R|51.61550219999999|-8.8282857|ZZZ
13145A|53.79806749999999|-9.5503204|9C5GQCXX+6V
13150Q|52.0313749|-9.370035699999999|9C4G2JJH+GX
13152U|53.8216505|-9.3346277|9C5GRMC8+M4
13165G|53.0507557|-7.0224208|9C5J3X2H+82
13173F|53.02600649999999|-7.5095948|ZZZ
13174H|53.69885739999999|-10.0970346|ZZZ
13191H|53.25202609999999|-7.9171722|9C5J732M+R4
13196R|54.130045|-8.397787|9C6H4JJ2+2V
13198V|53.76632499999999|-8.4864534|9C5HQG87+GC
13203L|53.8739753|-7.534533499999999|ZZZ
13217W|53.2802257|-6.475679299999999|9C5M7GJF+3P
13222P|54.1149482|-9.1550693|ZZZ
13224T|52.8279418|-6.2646213|9C4MRPHP+55
13225V|54.16573709999999|-9.344695699999999|ZZZ
13234W|51.8463885|-8.7887842|9C3HR6W6+HF
13242V|54.062973|-8.8671524|9C6H347M+54
13246G|53.0035937|-6.1991311|9C5M2R32+C8
13262E|53.652919|-8.2520525|9C5HMP3X+55
13271F|54.0989352|-7.4433239|ZZZ
13286S|51.8372261|-8.9904803|9C3HR2P5+VR
13299E|52.4647155|-6.5003913|9C4MFF7X+VR
13311O|53.79313519999999|-9.9899411|9C5GQ2V6+72
13313S|53.6956862|-7.608492999999999|ZZZ
13320P|53.6246602|-7.9933557|9C5JJ2F4+VM
13328I|53.1779536|-6.8140395|9C5M55HP+59
13335F|52.55334999999999|-6.3417672|9C4MHM35+87
13343E|53.0002948|-7.476303199999999|9C5J2G2F+4F
13350B|53.1492284|-6.7983558|9C5M46X2+MM
13365O|53.2673363|-8.9318252|9C5H7389+W7
13375R|51.7264061|-8.7708549|9C3HP6GH+HM
13379C|53.1166612|-9.2840122|9C5G4P88+M9
13383Q|54.1149482|-9.1550693|ZZZ
13389F|53.897116|-8.927196|ZZZ
13402R|51.9579423|-8.3400979|ZZZ
13404V|52.4409429|-7.8837206|9C4JC4R8+9G
13415D|53.3075561|-9.152556599999999|9C5G8R5W+2X
13418J|52.8923759|-9.207743599999999|9C4GVQRR+XW
13444K|53.7944214|-9.3161918|9C5GQMVM+QG
13447Q|53.3596646|-6.4279753|9C5M9H5C+VR
13450F|51.84993739999999|-8.3146027|9C3HRMXP+X5
13459A|52.3995872|-8.2951006|ZZZ
13483U|52.0688714|-8.6379625|9C4H3996+GR
13498K|53.8322125|-7.927311999999999|9C5JR3JF+V3
13500R|53.7249446|-8.9465697|ZZZ
13507I|52.80110260000001|-6.7351142|ZZZ
13512B|51.81953379999999|-8.3976792|9C3HRJ92+RW
13530D|52.2680735|-9.699743999999999|ZZZ
13540G|52.5014049|-9.379665100000002|9C4GGJ2C+H4
13543M|51.7529551|-9.1765797|9C3GQR3F+59
13555T|53.8541306|-9.490463499999999|ZZZ
13563S|54.8309851|-8.3461559|ZZZ
13571R|53.43224739999999|-7.939037399999999|9C5JC3J6+V9
13597M|53.1896749|-6.101335499999999|9C5M5VQX+VF
13607M|52.8040874|-6.733036299999999|9C4MR738+JQ
13611D|53.3356732|-6.275421799999999|9C5M8PPF+7R
13612F|53.3103186|-6.287660199999999|9C5M8P66+4W
13615L|52.2723865|-9.710142200000002|9C4G77CQ+XW
13621G|53.5548346|-9.9496016|ZZZ
13625O|52.867855|-9.0785584|ZZZ
13632L|54.0830401|-6.7032967|9C6M37MW+6M
13635R|52.2324403|-7.268985199999999|9C4J6PJJ+XC
13643Q|53.1004132|-7.208737099999999|9C5J4Q2R+5G
13647B|51.9112466|-8.0518003|9C3HWW6X+F7
13648D|51.9037601|-8.455784399999999|ZZZ
13656C|53.9025064|-7.9545566|9C5JW23W+25
13659I|53.7586015|-8.8497217|9C5HQ552+C4
13661S|51.7222571|-9.1118088|ZZZ
13662U|51.7239376|-9.1139748|ZZZ
13663W|51.9199516|-8.41297|9C3HWH9P+XR
13665D|53.103992|-8.3175975|ZZZ
13667H|54.1098413|-9.0271615|ZZZ
13670T|54.0427072|-6.331172|9C6M2MV9+3G
13678M|52.3963302|-7.605790400000001|9C4J99WV+GM
13679O|53.1324869|-6.085489400000001|9C5M4WJ7+XR
13684H|54.1433548|-9.7406324|9C6G47V5+8P
13686L|53.5430463|-9.280625599999999|ZZZ
13696O|51.90586949999999|-8.4780163|9C3HWG4C+8Q
13699U|53.2890618|-9.6580282|ZZZ
13728B|51.530754|-9.196615999999999|9C3GGRJ3+89
13730L|52.76806|-9.476004099999999|ZZZ
13738E|52.62574859999999|-9.358484299999999|9C4GJJGR+7J
13741Q|53.094432|-7.0923216|9C5J3WV5+Q3
13747F|51.9305033|-8.392882499999999|9C3HWJJ4+6R
13752V|53.7596139|-7.5565152|9C5JQC5V+R9
13755E|54.96103400000001|-7.711907999999999|9C6JX76Q+C6
13757I|53.77083020000001|-8.4385414|9C5HQHC6+8H
13758K|54.2335332|-9.257686300000001|9C6G6PMR+CW
13773G|53.7838739|-9.0610492|ZZZ
13775K|53.5576449|-6.791549|9C5MH655+39
13779S|52.1041409|-8.693743999999999|ZZZ
13781F|53.8478372|-9.2380903|9C5GRQX6+4Q
13790G|52.4225912|-8.526800999999999|9C4HCFFF+27
13797U|53.77901689999999|-9.688495099999999|ZZZ
13804O|52.6932506|-9.2243307|ZZZ
13811L|53.9919445|-6.8576318|9C5MX4RR+QW
13815T|53.3642413|-6.2261349|9C5M9Q7F+MG
13819E|53.3368595|-6.5371321|ZZZ
13821O|53.556598|-10.1121917|ZZZ
13826B|52.7227079|-9.3200071|9C4GPMFH+3X
13828F|51.87346710000001|-8.4417413|9C3HVHF5+98
13831R|54.0273351|-8.7046969|9C6H27GW+W4
13839K|53.4826978|-8.107217799999999|9C5HFVMV+34
13847J|52.62917270000001|-8.1204839|9C4HJVHH+MR
13856K|53.2902125|-9.0828521|9C5G7WR8+3V
13867P|52.95479779999999|-7.795852300000001|9C4JX633+WM
13870E|52.8049347|-8.7427017|9C4HR734+XW
13872I|54.5794573|-8.1232481|9C6HHVHG+QP
13876Q|52.6434201|-9.6842176|9C4GJ8V8+98
13879W|53.7964715|-7.979819699999999|ZZZ
13882L|54.2409359|-9.676034099999999|ZZZ
13889C|51.8309872|-8.3533723|9C3HRJJW+9M
13902O|53.2796992|-6.6930908|9C5M78H4+VQ
13908D|54.3818249|-8.109340699999999|9C6H9VJR+P7
13910N|51.80224490000001|-8.2983286|ZZZ
13914V|53.2810982|-9.1293559|ZZZ
13927H|53.616145|-10.2141314|9C5FJQ8P+F8
13940W|54.2131263|-9.0875784|ZZZ
13942D|52.7783624|-8.7828853|ZZZ
13952G|53.2941438|-9.6918364|ZZZ
13976U|51.5635755|-9.467416|ZZZ
13978B|54.0723661|-8.2047173|ZZZ
13980L|51.874171|-8.496210999999999|9C3HVGF3+MG
13991Q|52.7465462|-8.4370491|9C4HPHW7+J5
13999J|52.51892119999999|-6.363914299999999|9C4MGJ9P+HC
14000C|51.8949983|-8.4802333|9C3HVGV9+XW
14002G|52.2757707|-9.2175235|9C4G7QGJ+8X
14005M|52.5212066|-8.3990035|ZZZ
14008S|52.5167987|-8.0963604|ZZZ
14014N|52.13897619999999|-8.6539164|ZZZ
14022M|51.91035|-8.7927742|9C3HW664+4V
14031N|53.3314719|-8.788968299999999|9C5H86J6+HC
14045B|52.7902449|-6.164252299999999|9C4MQRRP+37
14049J|53.6800722|-7.2964508|ZZZ
14051T|54.1777154|-9.0272927|9C6G5XHF+33
14052V|52.1766217|-8.9101327|9C4H53GQ+JW
14056G|53.5302548|-8.2821942|9C5HGPJ9+44
14064F|53.7606708|-9.3637678|ZZZ
14067L|52.5454956|-8.6051311|9C4HG9WV+5W
14069P|54.00412439999999|-6.395264|9C6M2J33+JV
14071C|53.9518772|-6.7774505|9C5MX62F+Q2
14073G|54.03044939999999|-7.2917171|9C6J2PJ5+58
14075K|52.49795959999999|-9.0609808|ZZZ
14107U|52.1716111|-8.468233|ZZZ
14111L|52.5989632|-9.7753535|9C4GH6XF+HV
14116V|51.6731214|-8.694636299999999|9C3HM8F4+64
14164J|52.1388396|-7.9295947|9C4J43QC+G5
14180H|53.5796951|-6.1075289|9C5MHVHR+VX
14181J|52.5001897|-7.4356171|9C4JGH27+3Q
14188A|54.222187|-9.8506813|9C6G64CX+VP
14193Q|54.074985|-9.928723500000002|ZZZ
14194S|54.9502052|-7.743347099999999|9C6JX724+3M
14205U|53.7775617|-9.1252149|ZZZ
14207B|53.88632339999999|-6.38817|9C5MVJP6+GP
14211P|53.9025687|-6.8620699|9C5MW43Q+25
14225D|51.5604538|-9.459566500000001|9C3GHG6R+55
14227H|51.5597449|-9.3903764|9C3GHJ55+VR
14231V|52.5610125|-8.3456678|9C4HHM63+CP
14252G|53.7916269|-6.2435066|9C5MQQR4+MH
14254K|52.2385344|-6.7321656|9C4M67Q9+C4
14258S|54.2041549|-10.0382415|ZZZ
14260F|52.910751|-7.354767|9C4JWJ6W+83
14269A|53.0578764|-6.7016395|ZZZ
14273O|53.6272789|-8.6318015|ZZZ
14278B|53.4891318|-9.0819494|ZZZ
14290O|54.2788385|-9.3717337|9C6G7JHH+G8
14294W|53.47038089999999|-8.6342232|ZZZ
14300O|53.74682139999999|-7.4771401|9C5JPGWF+P4
14303U|51.4353813|-9.4983063|9C3GCGP2+5M
14305B|52.545063|-8.607385599999999|9C4HG9WV+22
14320U|53.9444093|-6.8731976|9C5MW4VG+QP
14336M|53.990857|-6.8899206|ZZZ
14339S|53.9544775|-7.7182759|ZZZ
14348T|53.87453379999999|-6.764388599999999|9C5MV6FP+R6
14356S|53.6587921|-8.339077999999999|9C5HMM56+G9
14366V|52.2860135|-9.3598261|ZZZ
14377D|53.270668|-9.0567905|ZZZ
14383V|53.5122875|-8.386730499999999|ZZZ
14386E|53.69429539999999|-7.8200749|9C5JM5VH+PX
14394D|53.0666432|-8.8187485|ZZZ
14398L|52.983138|-6.0465791|9C4MXXM3+79
14399N|53.9864853|-7.3051518|9C5JXMPV+HW
14409N|52.6309775|-8.6682916|9C4HJ8JJ+9M
14418O|54.0905904|-9.068897699999999|9C6G3WRJ+6C
14420B|53.5923745|-9.970672300000002|ZZZ
14421D|53.3268117|-9.8747179|ZZZ
14426N|52.5446132|-8.003851|9C4HGXVW+RF
14430E|51.6819171|-9.447778|ZZZ
14433K|51.5409415|-9.261122|9C3GGPRQ+9H
14448A|53.4694617|-9.106133999999999|ZZZ
14450K|44.68198659999999|-63.744311|ZZZ
14460N|52.8289211|-7.8709032|9C4JR4HH+HJ
14463T|53.3587102|-6.2423326|9C5M9Q55+F3
14468G|52.8203269|-9.1099755|9C4GRVCR+42
14476F|52.8057271|-7.2060448|9C4JRQ4V+7H
14492D|52.39302379999999|-6.3921661|9C4M9JV5+64
14497N|53.8523358|-9.357299200000002|9C5GVJ2V+W3
14502D|52.1083268|-9.7876405|9C4G4656+8W
14534Q|53.5493175|-9.1538355|9C5GGRXW+PF
14556D|53.3403906|-6.2665964|9C5M8PRM+59
14568K|52.1637421|-7.001956|9C4J5X7X+F6
14571W|52.8978675|-8.5412158|9C4HVFX5+4G
14578N|53.7769077|-6.4830893|9C5MQGG8+QQ
14586M|53.297112|-6.183017|9C5M7RW8+RQ
14590D|53.390619|-9.249396599999999|9C5G9QR2+66
14622N|52.8774188|-9.179076499999999|9C4GVRGC+X9
14625T|52.6029366|-8.2452348|ZZZ
14631O|55.3210934|-7.1819668|9C7J8RC9+C6
14636B|54.2447556|-8.4750053|9C6H6GVF+WX
14642T|57.499667|-7.264318|ZZZ
14643V|52.8969211|-6.768779899999999|ZZZ
14647G|53.2813411|-6.1033712|9C5M7VJW+GM
14650S|53.8014801|-7.832824|ZZZ
14651U|54.0151917|-6.422155|ZZZ
14668O|52.4813346|-6.428579|9C4MFHJC+GH
14672F|53.5975777|-7.6785723|9C5JH8XC+2H
14679T|52.2230011|-7.1802231|ZZZ
14684M|53.871787|-8.1224211|9C5HVVCH+P2
14704P|55.1536474|-8.011524|9C7H5X3Q+F9
14712O|53.72387639999999|-9.0017356|ZZZ
14717B|53.3140809|-6.275431999999999|9C5M8P7F+JR
14724V|53.2931805|-9.660603199999999|ZZZ
14726C|51.7099803|-8.5144731|9C3HPF5P+X6
14732U|53.81855110000001|-7.253288700000001|ZZZ
14767Q|52.2661673|-9.6789996|9C4G788C+FC
14777T|52.6273204|-6.6559469|9C4MJ8GV+WJ
14784Q|51.7222571|-9.1118088|ZZZ
14791N|52.5838565|-8.1646982|9C4HHRMP+G4
14808E|53.6625737|-8.8902577|9C5HM475+2V
14813U|51.5834014|-9.0246932|ZZZ
14816D|51.90026|-9.08222|9C3GWW29+44
14829M|52.8873428|-6.1464278|ZZZ
14830U|52.890303|-8.944163999999999|9C4HV3R4+48
14837L|52.7384237|-6.768875100000001|ZZZ
14838N|53.0333137|-7.290910299999999|ZZZ
14839P|51.928662|-9.021697999999999|9C3GWXHH+F8
14863M|53.93045499999999|-9.925555|9C5GW3JF+5Q
14873P|53.9806009|-10.0429704|ZZZ
14898I|54.0160688|-7.659597600000001|ZZZ
14900P|52.3083331|-6.8597696|9C4M845R+83
14903V|52.50878669999999|-6.2884196|9C4MGP56+GJ
14909K|52.25962579999999|-6.8042188|9C4M755W+V8
14910S|54.8355693|-7.4833792|ZZZ
14917J|53.30773749999999|-6.2735962|9C5M8P5G+3H
14925I|53.9165115|-8.170306199999999|9C5HWR8H+JV
14939T|53.2934227|-6.3034082|9C5M7MVW+9J
14941G|54.9378551|-7.617792499999999|9C6JW9QJ+4V
14952L|52.2296714|-9.459352299999999|9C4G6GHR+V7
14966W|53.63549|-8.1150626|9C5HJVPM+5X
14972R|52.70978359999999|-6.4998843|9C4MPG52+W2
14980Q|53.372602|-6.267441|9C5M9PFM+22
14987H|52.237191|-10.1809073|ZZZ
14989L|52.2316468|-6.973943299999999|9C4M62JG+MC
14993C|51.9005508|-9.1648035|9C3GWR2P+63
14998M|52.3546956|-9.485829299999999|ZZZ
15004P|54.267065|-8.6018852|9C6H798X+R6
15008A|52.4702583|-8.250075599999999|ZZZ
15014S|54.2099572|-9.975534099999999|9C6G625F+XQ
15027E|53.3933103|-8.287885|ZZZ
15030Q|53.8260502|-8.8203663|9C5HR5GH+CV
15032U|54.3115616|-9.818564199999999|ZZZ
15033W|52.3537463|-9.6272661|ZZZ
15040T|53.2212924|-6.663386000000001|9C5M68CP+GJ
15042A|52.83013200000001|-9.001301|9C4GRXJX+3F
15043C|53.9724229|-8.2949609|ZZZ
15045G|53.7592604|-8.2681621|ZZZ
15046I|52.2600601|-7.1129191|9C4J7V6P+2R
15056L|53.3564213|-6.2457218|ZZZ
15071H|53.1637265|-8.5635817|ZZZ
15101N|53.9730132|-6.4854126|9C5MXGF7+6R
15104T|53.621488|-6.666641|9C5MJ8CM+H8
15113U|53.9188133|-8.868096099999999|9C5HW49J+GQ
15116D|54.2197926|-8.2595437|ZZZ
15120R|53.9631646|-7.2577932|ZZZ
15122V|53.77142389999999|-7.4562322|ZZZ
15132B|53.2783949|-6.1036855|9C5M7VHW+9G
15135H|51.67737|-9.4401248|9C3GMHG5+WX
15140A|51.9048039|-8.9588478|ZZZ
15142E|54.01287019999999|-6.6887836|9C6M2876+4F
15143G|54.02871529999999|-6.752241499999999|9C6M26HX+F4
15154L|53.6249195|-7.818725499999998|ZZZ
15157R|52.4439982|-8.229145299999999|9C4HCQVC+H8
15160G|52.4527879|-6.9616488|9C4MF23Q+48
15165Q|51.9094013|-8.0957957|9C3HWW53+QM
15170J|55.00044579999999|-7.6610273|9C7J282Q+5H
15177A|52.656986|-6.665168|9C4MM84M+QW
15194A|54.0266876|-7.860278599999999|9C6J24GQ+MV
15208I|54.96740819999999|-7.9672753|ZZZ
15217J|54.1287649|-8.3957994|9C6H4JH3+GM
15221A|52.8221435|-9.4143549|9C4GRHCP+V7
15226K|52.5686741|-8.4538045|9C4HHG9W+FF
15253N|53.34323699999999|-6.225403|9C5M8QVF+7R
15255R|53.862433|-8.543771099999999|9C5HVF64+XF
15257V|54.1316662|-9.1302466|9C6G4VJ9+MW
15259C|54.0008006|-6.407115|ZZZ
15260K|54.0008006|-6.407115|ZZZ
15279I|52.8711731|-8.861510299999999|9C4HV4CQ+F9
15284B|53.288738|-6.2381874|9C5M7QQ6+FP
15285D|53.9648152|-6.3713475|ZZZ
15291V|53.4296465|-7.559994499999999|9C5JCCHR+V2
15299O|52.6724892|-7.8348722|9C4JM5C8+X3
15301V|52.6749265|-9.1062092|9C4GMVFV+XG
15307K|53.4351959|-7.385584199999999|9C5JCJP7+3Q
15308M|53.5680369|-8.2493809|ZZZ
15315J|53.6072119|-6.2039158|9C5MJQ4W+VC
15318P|52.07024750000001|-7.678277100000001|9C4J38CC+3M
15320C|52.6601982|-8.621783299999999|9C4HM96H+37
15325M|53.2626479|-7.086252500000001|9C5J7W77+3F
15329U|53.977667|-6.7148328|9C5MX7HP+33
15331H|53.35204179999999|-9.226507699999999|ZZZ
15337T|54.4301796|-8.454139699999999|9C6HCGJW+38
15340I|52.2703638|-7.215538499999999|9C4J7QCM+4Q
15342M|54.08982880000001|-8.5171827|ZZZ
15346U|51.9375929|-9.149065499999999|9C3GWVQ2+29
15350L|52.7252027|-8.9100871|9C4HP3GQ+3X
15354T|52.61526430000001|-6.426243599999999|9C4MJH8F+4G
15359G|52.7547231|-6.5399277|ZZZ
15362S|52.51388490000001|-7.5006405|ZZZ
15367F|52.6380498|-6.234186299999999|9C4MJQQ8+68
15370R|52.8044012|-8.4447055|9C4HRH34+Q4
15378K|54.4831575|-8.1192776|9C6HFVMJ+77
15380U|52.1344259|-8.950472399999999|9C4H42MX+QR
15382B|54.2285868|-8.2932171|9C6H6PH4+CP
15395K|53.1933154|-7.6257294|9C5J59VF+8P
15407O|52.67607779999999|-6.2951133|ZZZ
15408Q|52.83845160000001|-8.981118799999999|ZZZ
15410D|51.57783509999999|-9.711247400000001|9C3GH7HQ+4G
15413J|53.45282779999999|-8.0890766|9C5HFW36+49
15419V|52.5028226|-6.3899756|9C4MGJ36+42
15420G|52.6103837|-6.3055556|9C4MJM6V+5Q
15425Q|53.8465792|-8.4846726|9C5HRGW8+J4
15431L|54.08982880000001|-8.5171827|ZZZ
15446B|52.9845975|-7.423687999999999|9C4JXHMG+RG
15452T|54.06611849999999|-7.5500298|9C6J3C8X+CX
15456E|53.0875257|-6.8146872|9C5M35QP+24
15475I|53.5731293|-8.9777123|9C5HH2FC+7W
15483H|53.7419838|-6.6535635|9C5MP8RW+QH
15484J|51.91439769999999|-8.3418414|ZZZ
15496Q|54.2549408|-9.0260269|ZZZ
15502I|53.886106|-7.06919|9C5JVWPJ+C8
15512L|53.3975933|-7.724231100000001|9C5J97XG+28
15516T|51.9295913|-7.922308999999998|9C3JW3HH+R3
15523Q|53.140007|-8.944159800000001|ZZZ
15531P|53.3586181|-8.2132801|9C5H9Q5P+CM
15532R|55.20629289999999|-7.630177499999999|9C7J6949+GW
15537E|53.0561069|-7.407058499999999|ZZZ
15539I|53.7125006|-8.790594|9C5HP675+2Q
15540Q|52.1423368|-8.0511942|9C4H4WRX+WG
15543W|53.8858535|-8.5037434|ZZZ
15545D|53.7513436|-8.347112899999999|ZZZ
15550T|51.8234798|-8.5783588|9C3HRCFC+9M
15554E|54.76464989999999|-8.3660025|ZZZ
15555G|53.84710310000001|-9.2393345|ZZZ
15556I|53.15326659999999|-7.1816175|9C5J5R39+89
15557K|53.6867556|-8.7518199|9C5HM6PX+P7
15560W|52.8683371|-8.0946265|9C4HVW94+84
15562D|52.9134712|-7.34903|9C4JWM72+99
15563F|51.53229779999999|-9.3761274|9C3GGJJF+WG
15569R|53.5647276|-6.1473968|9C5MHV73+V2
15571E|54.2282987|-9.0291407|9C6G6XHC+88
15584N|53.936142|-8.3151145|9C5HWMPM+FX
15592M|52.1314964|-10.35746|9C4F4JJV+H2
15594Q|52.1510159|-8.3064182|ZZZ
15597W|51.9027705|-8.954021899999999|9C3HW23W+49
15614T|53.40116459999999|-8.1461531|9C5HCV23+FG
15618E|53.32086589999999|-6.2481544|9C5M8QC2+8P
15622S|53.3484985|-6.3433938|9C5M8MX4+9J
15625B|53.3332165|-6.283080699999999|9C5M8PM8+7Q
15627F|55.0655588|-7.433706399999999|9C7J3H88+6G
15628H|53.3096938|-6.2820242|9C5M8P59+V5
15638K|53.3409075|-7.0714159|9C5J8WRH+9C
15644F|52.0741884|-9.443654|9C4G3HF4+MG
15646J|51.7430132|-9.4488453|9C3GPHV2+6F
15650A|53.5167359|-6.1906836|9C5MGR85+MP
15654I|54.367902|-6.9650269|9C6M929M+5X
15656M|53.287595|-7.562434000000001|9C5J7CQQ+22
15664L|53.7145095|-8.670305299999999|9C5HP87H+RV
15676S|52.9785413|-6.0472192|ZZZ
15680J|52.6078966|-8.624348|9C4HJ95G+57
15685T|52.4609156|-9.2844082|9C4GFP68+96
15692Q|52.6344522|-8.290925699999999|9C4HJPM5+QJ
15696B|52.7918519|-8.2385927|9C4HQQR6+PH
15700M|52.5568918|-8.4059223|9C4HHH4V+QJ
15701O|52.0472686|-8.264921|9C4H2PWP+W2
15718I|51.8546559|-8.2924936|ZZZ
15729N|55.0970707|-7.5363061|ZZZ
15763N|55.18998149999999|-7.0360695|ZZZ
15769C|53.1417483|-7.063849299999999|ZZZ
15770K|54.66499779999999|-8.2881261|ZZZ
15778D|52.8673887|-8.1988301|9C4HVR82+XF
15781P|51.8930697|-8.43961|9C3HVHV6+65
15792U|51.9511112|-8.4307154|9C3HXH29+CP
15795D|52.7995058|-7.829828399999999|9C4JQ5XC+R3
15796F|53.3421707|-8.9442501|9C5H83R4+V7
15816I|53.3569219|-6.2467897|ZZZ
15835M|53.1950198|-8.5608825|9C5H5CWQ+2J
15847T|54.8573406|-8.3029051|ZZZ
15866A|53.7047187|-9.565538199999999|9C5GPC3M+VQ
15870O|53.182032|-6.7907246|9C5M56J5+RP
15878H|52.2394207|-9.8227911|9C4G65QG+QV
15895H|53.3710343|-6.2525302|9C5M9PCW+CX
15900U|53.30377379999999|-8.315002999999999|9C5H8M3M+GX
15903D|52.1458427|-8.5161955|ZZZ
15923J|53.1565984|-7.2733605|9C5J5P4G+JM
15933M|53.0046442|-7.591841799999999|9C5J2C35+V7
15937U|52.7153554|-6.4028275|9C4MPH8W+4V
15940J|52.60036299999999|-6.551084700000001|9C4MJC2X+4H
15945T|52.170803|-9.593784200000002|9C4G5CC4+8F
15948C|52.59033969999999|-6.4930601|9C4MHGR4+4Q
15955W|54.976751|-8.494491|9C6HXGG4+P6
15957D|53.22141149999999|-7.002377699999999|9C5J6XCX+H2
15958F|53.048244|-8.3934801|9C5H2JX4+7J
15960P|53.878877|-7.816694699999999|ZZZ
15962T|52.5681136|-6.6781047|9C4MH89C+6Q
15963V|52.3476495|-7.4189708|ZZZ
15967G|53.9205497|-9.2570493|9C5GWPCV+65
15970S|52.57877089999999|-7.8382032|9C4JH5H6+GP
15978L|52.0652279|-9.910442399999999|ZZZ
15980V|53.3510748|-8.0611649|9C5H9W2Q+CG
15981A|52.9532551|-8.3621416|9C4HXJ3Q+84
15983E|53.2082687|-7.0946511|ZZZ
15995L|53.3358623|-6.2198007|9C5M8QPJ+83
15996N|53.9841035|-9.323935299999999|9C5GXMMG+JC
15997P|53.20152479999999|-8.1297857|9C5H6V2C+J3
16009H|53.7476294|-8.659761099999999|ZZZ
16013V|53.338417|-7.059241699999999|9C5J8WQR+98
16014A|51.835463|-10.171458|9C3FRRPH+5C
16021U|54.0260701|-9.1548496|9C6G2RGW+C3
16023B|52.4281405|-6.865087099999999|9C4MC4HM+7X
16027J|52.9876503|-6.6776893|9C4MX8QC+3W
16034G|53.77558209999999|-8.2429161|ZZZ
16044J|54.192919|-8.412747999999999|9C6H5HVP+5W
16052I|53.9502096|-9.9431996|ZZZ
16054M|54.8424005|-7.502367700000001|9C6JRFRX+X3
16057S|54.1000496|-7.445693599999999|9C6J4H23+2P
16067V|53.4519925|-7.024250100000001|ZZZ
16070K|53.11353630000001|-7.318528400000001|ZZZ
16071M|53.3006276|-8.747056299999999|9C5H8723+75
16072O|52.3428304|-6.7912642|ZZZ
16077B|52.3094069|-7.880619699999999|9C4J8459+QQ
16080N|52.8032764|-6.7326985|9C4MR738+8W
16083T|53.8354762|-7.075816|9C5JRWPF+5M
16087E|51.7486297|-9.37826|9C3GPJXC+FM
16092U|53.4323017|-7.9390131|9C5JC3J6+W9
16093W|54.1133215|-7.5812399|ZZZ
16100Q|53.6505808|-6.6872237|9C5MM827+64
16108J|55.2679193|-7.497561300000001|9C7J7G92+5X
16109L|51.8316078|-8.0926752|9C3HRWJ4+JW
16111V|52.4709774|-7.696789099999999|ZZZ
16112A|52.8660583|-8.1998851|9C4HVR82+C2
16113C|54.3561049|-6.4147568|ZZZ
16116I|52.6577722|-7.154099599999999|ZZZ
16118M|52.6345207|-8.587631|ZZZ
16121B|53.3227409|-8.6079972|9C5H89FR+3R
16122D|53.7924981|-8.9242235|9C5HQ3RG+X8
16127N|53.8079861|-8.6758431|ZZZ
16128P|52.2657965|-8.266128|9C4H7P8M+8G
16129R|54.191208|-6.989947099999999|9C6M52R6+F2
16130C|54.1944533|-8.305936599999999|9C6H5MVV+QJ
16136O|54.4305417|-8.4531463|ZZZ
16137Q|55.1813049|-7.6496754|9C7J59J2+G4
16138S|54.8748438|-7.5975347|9C6JVCF2+WX
16140F|52.5903769|-6.9949317|ZZZ
16143L|53.853037|-6.6593469|ZZZ
16145P|52.6737562|-6.2899176|9C4MMPF6+G2
16159D|52.1430181|-8.6429913|9C4H49V4+6R
16160L|53.1799128|-7.373022299999999|9C5J5JHG+XQ
16166A|53.0630448|-7.9715805|9C5J327H+69
16170O|54.057022|-9.2138603|9C6G3Q4P+RF
16173U|53.8979257|-8.975005|9C5HV2XF+5X
16177F|53.3649127|-6.2647431|9C5M9P7P+X4
16186G|52.8250686|-9.0616866|ZZZ
16202B|54.1192772|-6.7406571|9C6M4795+PP
16204F|52.839339|-7.154425499999999|ZZZ
16208N|53.75814459999999|-6.271023899999999|9C5MQP5H+7H
16211C|52.6728331|-7.710716700000001|9C4JM7FQ+4P
16217O|51.8547401|-10.2515346|ZZZ
16230G|52.7601228|-7.240942399999999|9C4JQQ65+2J
16237U|52.36625960000001|-9.249518|9C4G9Q82+G5
16239B|52.38499830000001|-9.3013897|9C4G9MMX+XC
16242N|54.7389|-6.042689999999999|ZZZ
16246V|51.7153631|-9.3515299|ZZZ
16249E|54.0162685|-6.322515999999999|9C6M2M8G+GX
16250M|52.7874861|-7.723147600000001|9C4JQ7PG+XP
16259H|51.7220483|-8.8549308|9C3HP4CW+R2
16264A|52.38592980000001|-9.3014298|ZZZ
16267G|53.4936968|-6.1352971|9C5MFVV7+FV
16269K|53.9395053|-8.9553745|9C5HW2QV+RV
16271U|52.0089791|-8.342793799999999|9C4H2M54+HV
16276H|52.8938345|-8.2511026|ZZZ
16279N|55.1961996|-7.727220099999998|9C7J57WF+F4
16281A|52.1300187|-10.4506079|ZZZ
16283E|54.1149482|-9.1550693|ZZZ
16286K|51.6222045|-9.523650199999999|9C3GJFCG+VG
16289Q|54.0028494|-8.961153900000001|9C6H223Q+4G
16291D|53.7160138|-8.103216699999999|9C5HPV8W+CP
16293H|54.3718251|-6.5513049|ZZZ
16302F|53.122117|-6.830985|9C5M45C9+RJ
16304J|53.4426129|-7.248214|9C5JCQV2+2P
16311G|52.54157439999999|-6.951334699999999|ZZZ
16316Q|54.0448168|-7.3191147|9C6J2MVJ+W9
16319W|54.1192772|-6.7406571|9C6M4795+PP
16332O|53.5783514|-6.1109148|9C5MHVHQ+8J
16333Q|53.57807769999999|-6.1093264|9C5MHVHR+67
